"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"2582","공연장","03_06_01_P","3110000","CDFE1230001989000005","1989-05-25","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-907","서울특별시 은평구 응암동 96-19","서울특별시 은평구 은평로 164 (응암동)","","화랑인형전시극","2022-04-13 14:10:08","U","2022-04-15 02:40:00","","193394.393063076","455415.602580264","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2583","공연장","03_06_01_P","3110000","CDFE1230001989000006","1989-07-18","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-840","서울특별시 은평구 대조동 89-241","서울특별시 은평구 역말로8길 12 (대조동)","","바람과구름악단","2022-04-13 14:10:22","U","2022-04-15 02:40:00","","193070.428920599","456371.543930691","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2584","공연장","03_06_01_P","3110000","CDFE1230001989000007","1989-08-09","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-822","서울특별시 은평구 구산동 191-13","서울특별시 은평구 갈현로11길 24 (구산동)","","인기획","2022-04-13 14:10:49","U","2022-04-15 02:40:00","","191802.158229578","455878.923950022","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2585","공연장","03_06_01_P","3110000","CDFE1230001989000008","1989-08-11","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-810","서울특별시 은평구 갈현동 415-40","서울특별시 은평구 통일로89길 10 (갈현동)","","송란","2022-04-13 14:10:34","U","2022-04-15 02:40:00","","192758.320084097","458046.298021846","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2586","공연장","03_06_01_P","3110000","CDFE1230001989000009","1989-09-08","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","668-2225","","122-917","서울특별시 은평구 응암동 247-15","","","코리아필하모니오케스","2022-04-13 14:11:07","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2587","공연장","03_06_01_P","3110000","CDFE1230001979000001","1979-03-25","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-908","서울특별시 은평구 응암동 102-10","서울특별시 은평구 응암로34나길 15-4 (응암동)","","김태웅악단","2022-04-13 11:27:03","U","2022-04-15 02:40:00","","193181.009847988","455206.485974065","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2588","공연장","03_06_01_P","3110000","CDFE1230001979000002","1979-04-23","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-858","서울특별시 은평구 불광동 280-465","","","윤광희악단","2022-04-13 11:27:34","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2589","공연장","03_06_01_P","3110000","CDFE1230001980000001","1980-02-13","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-919","서울특별시 은평구 응암동 348-6","","","김원혁악단","2022-04-13 11:28:08","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2590","공연장","03_06_01_P","3110000","CDFE1230001980000002","1980-02-14","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-919","서울특별시 은평구 응암동 348-6","","","김원혁악단","2022-04-13 11:28:45","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2591","공연장","03_06_01_P","3110000","CDFE1230001980000003","1980-03-18","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-859","서울특별시 은평구 불광동 305-6","","","이창용악단","2022-04-13 13:07:23","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2592","공연장","03_06_01_P","3110000","CDFE1230001980000004","1980-03-18","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-859","서울특별시 은평구 불광동 305-6","","","이창용악단","2022-04-13 13:09:27","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2593","공연장","03_06_01_P","3110000","CDFE1230001980000005","1980-04-29","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-898","서울특별시 은평구 역촌동 34-1","서울특별시 은평구 진흥로1길 29 (역촌동)","","최순미무용단","2022-04-13 13:10:02","U","2022-04-15 02:40:00","","192724.739035528","455640.07561183","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2594","공연장","03_06_01_P","3110000","CDFE1230001980000006","1980-04-29","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-898","서울특별시 은평구 역촌동 34-1","서울특별시 은평구 진흥로1길 29 (역촌동)","","최순미무용단","2022-04-13 13:11:06","U","2022-04-15 02:40:00","","192724.739035528","455640.07561183","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2595","공연장","03_06_01_P","3110000","CDFE1230001980000007","1980-05-07","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-860","서울특별시 은평구 불광동 484-139","서울특별시 은평구 통일로82길 22-4 (불광동)","","킴스캄보","2022-04-13 13:12:08","U","2022-04-15 02:40:00","","192912.862939229","457716.578867462","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2596","공연장","03_06_01_P","3110000","CDFE1230001980000008","1980-05-07","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-860","서울특별시 은평구 불광동 484-139","서울특별시 은평구 통일로82길 22-4 (불광동)","","킴스캄보","2022-04-13 13:12:46","U","2022-04-15 02:40:00","","192912.862939229","457716.578867462","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2597","공연장","03_06_01_P","3110000","CDFE1230001980000009","1980-05-26","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-886","서울특별시 은평구 신사동 171-19","서울특별시 은평구 증산로17길 47 (신사동)","","연자방아","2022-04-13 13:17:38","U","2022-04-15 02:40:00","","191827.582187044","454332.247400479","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2598","공연장","03_06_01_P","3110000","CDFE1230001985000006","1985-11-26","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-905","서울특별시 은평구 응암동 36-49","서울특별시 은평구 은평로20길 34 (응암동)","","극단정","2022-04-13 14:02:40","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2599","공연장","03_06_01_P","3110000","CDFE1230001985000007","1985-12-09","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-904","서울특별시 은평구 역촌동 189-26","서울특별시 은평구 갈현로7가길 4-7 (역촌동)","","진아악극단","2022-04-13 14:02:55","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2600","공연장","03_06_01_P","3110000","CDFE1230001986000001","1986-08-05","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-831","서울특별시 은평구 녹번동 118-13","서울특별시 은평구 녹번로9길 12-5 (녹번동)","","극단밝달","2022-04-13 14:03:06","U","2022-04-15 02:40:00","","193814.079785623","456128.879994296","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2601","공연장","03_06_01_P","3110000","CDFE1230001986000002","1986-08-13","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-935","서울특별시 은평구 증산동 171-5","서울특별시 은평구 증산로7길 12-1 (증산동)","","현관수가무단","2022-04-13 14:03:24","U","2022-04-15 02:40:00","","191807.884899956","453540.718129805","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2602","공연장","03_06_01_P","3110000","CDFE1230001986000003","1986-09-03","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-852","서울특별시 은평구 불광동 157","","","두리가무단","2022-04-13 14:03:34","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2603","공연장","03_06_01_P","3110000","CDFE1230001986000004","1986-10-20","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-897","서울특별시 은평구 역촌동 26-5","서울특별시 은평구 진흥로9길 7-8 (역촌동)","","현대가곡연구회","2022-04-13 14:03:45","U","2022-04-15 02:40:00","","192981.262933441","455894.996820823","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2604","공연장","03_06_01_P","3110000","CDFE1230001986000005","1986-11-06","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-890","서울특별시 은평구 신사동 300-131","","","십자성인형기획","2022-04-13 14:03:58","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2605","공연장","03_06_01_P","3110000","CDFE1230001986000006","1986-12-08","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-837","서울특별시 은평구 대조동 14-18","서울특별시 은평구 통일로 723 (대조동)","","스타소극장","2022-04-13 14:04:09","U","2022-04-15 02:40:00","","193735.91191965","456421.405234256","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2606","공연장","03_06_01_P","3110000","CDFE1230001986000007","1986-12-19","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-891","서울특별시 은평구 신사동 344-8","서울특별시 은평구 증산로15길 37 (신사동)","","금수강산악단","2022-04-13 14:04:20","U","2022-04-15 02:40:00","","191922.548057504","454217.157558823","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2607","공연장","03_06_01_P","3110000","CDFE1230001987000001","1987-01-19","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-824","서울특별시 은평구 녹번동 산 1 상가 7 305동","","","준프로모숀악극단","2022-04-13 14:04:32","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2608","공연장","03_06_01_P","3110000","CDFE1230001987000002","1987-01-30","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-897","서울특별시 은평구 역촌동 29-46","서울특별시 은평구 진흥로1길 38-5 (역촌동)","","아동극단방울새","2022-04-13 14:04:43","U","2022-04-15 02:40:00","","192765.596103197","455748.781661144","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"2609","공연장","03_06_01_P","3110000","CDFE1230001991000004","1991-02-23","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-13","","","","","","122-875","서울특별시 은평구 수색동 205-1431","","","서울민속예술단","2022-04-13 14:13:17","U","2022-04-15 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
